-6.339400000000000243e-03,2.470000000000000195e+00,7.199999999999999734e-01
-6.323391499999999991e-03,2.470000000000000195e+00,7.399999999999999911e-01
-6.307383000000000607e-03,2.470000000000000195e+00,7.399999999999999911e-01
-6.291374500000000355e-03,2.490000000000000213e+00,7.399999999999999911e-01
-6.275366000000000104e-03,2.490000000000000213e+00,7.399999999999999911e-01
-6.259357499999999852e-03,2.490000000000000213e+00,7.399999999999999911e-01
-6.243349000000000468e-03,2.490000000000000213e+00,7.199999999999999734e-01
-6.227340500000000216e-03,2.490000000000000213e+00,7.399999999999999911e-01
-6.211331999999999964e-03,2.510000000000000231e+00,7.399999999999999911e-01
-6.195323500000000580e-03,2.530000000000000249e+00,7.199999999999999734e-01
-6.179315000000000328e-03,2.530000000000000249e+00,7.199999999999999734e-01
-6.163306500000000077e-03,2.530000000000000249e+00,7.399999999999999911e-01
-6.147297999999999825e-03,2.530000000000000249e+00,7.399999999999999911e-01
-6.131289500000000441e-03,2.550000000000000266e+00,7.199999999999999734e-01
-6.115281000000000189e-03,2.550000000000000266e+00,7.399999999999999911e-01
-6.099272499999999937e-03,2.569999999999999840e+00,7.199999999999999734e-01
-6.083264000000000553e-03,2.569999999999999840e+00,7.399999999999999911e-01
-6.067255500000000301e-03,2.569999999999999840e+00,7.399999999999999911e-01
-6.051247000000000049e-03,2.569999999999999840e+00,7.199999999999999734e-01
-6.035238499999999798e-03,2.589999999999999858e+00,7.199999999999999734e-01
-6.019230000000000413e-03,2.589999999999999858e+00,7.399999999999999911e-01
-6.003221500000000162e-03,2.589999999999999858e+00,7.399999999999999911e-01
-5.987212999999999910e-03,2.589999999999999858e+00,7.199999999999999734e-01
-5.971204500000000526e-03,2.609999999999999876e+00,7.199999999999999734e-01
-5.955196000000000274e-03,2.609999999999999876e+00,7.199999999999999734e-01
-5.939187500000000022e-03,2.609999999999999876e+00,7.199999999999999734e-01
-5.923179000000000638e-03,2.629999999999999893e+00,7.399999999999999911e-01
-5.907170500000000386e-03,2.649999999999999911e+00,7.399999999999999911e-01
-5.891162000000000135e-03,2.649999999999999911e+00,7.600000000000000089e-01
-5.875153499999999883e-03,2.649999999999999911e+00,7.399999999999999911e-01
-5.859145000000000499e-03,2.669999999999999929e+00,7.199999999999999734e-01
-5.843136500000000247e-03,2.649999999999999911e+00,7.199999999999999734e-01
