4.828174999999999763e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.828815341999999908e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.829455683999999511e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.830096025999999656e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.830736367999999802e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.831376709999999947e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.832017051999999550e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.832657393999999695e-04,1.588000000000000078e+00,7.359999999999999876e-01
4.833297735999999840e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.833938077999999985e-04,1.588000000000000078e+00,6.960000000000000631e-01
4.834578419999999589e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.835218761999999734e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.835859103999999879e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.836499446000000024e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.837139787999999627e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.837780129999999772e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.838420471999999918e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.839060813999999521e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.839701155999999666e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.840341497999999811e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.840981839999999956e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.841622181999999559e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.842262523999999705e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.842902865999999850e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.843543207999999995e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.844183549999999598e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.844823891999999743e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.845464233999999888e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.846104576000000034e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.846744917999999637e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.847385259999999782e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.848025601999999927e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.848665943999999530e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.849306285999999675e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.849946627999999820e-04,1.588000000000000078e+00,7.359999999999999876e-01
4.850586969999999966e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.851227311999999569e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.851867653999999714e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.852507995999999859e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.853148338000000004e-04,1.588000000000000078e+00,7.359999999999999876e-01
4.853788679999999607e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.854429021999999753e-04,1.588000000000000078e+00,7.119999999999999662e-01
4.855069363999999898e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.855709705999999501e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.856350047999999646e-04,1.588000000000000078e+00,6.960000000000000631e-01
4.856990389999999791e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.857630731999999936e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.858271073999999540e-04,1.588000000000000078e+00,7.359999999999999876e-01
4.858911415999999685e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.859551757999999830e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.860192099999999975e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.860832441999999578e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.861472783999999723e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.862113125999999869e-04,1.588000000000000078e+00,7.039999999999999591e-01
4.862753468000000014e-04,1.588000000000000078e+00,6.960000000000000631e-01
4.863393809999999617e-04,1.588000000000000078e+00,7.439999999999999947e-01
4.864034151999999762e-04,1.588000000000000078e+00,7.439999999999999947e-01
4.864674493999999907e-04,1.588000000000000078e+00,6.880000000000000560e-01
4.865314835999999510e-04,1.588000000000000078e+00,6.960000000000000631e-01
4.865955177999999656e-04,1.588000000000000078e+00,7.199999999999999734e-01
4.866595519999999801e-04,1.588000000000000078e+00,7.359999999999999876e-01
4.867235861999999946e-04,1.588000000000000078e+00,7.279999999999999805e-01
4.867876203999999549e-04,1.588000000000000078e+00,7.039999999999999591e-01
